filename,object_id,final_shape,tgt_points,color_transfer_coeffs,polynomial_coeffs,polynomial_mean_coeffs,percentile_coeffs
53FCZ--fWAT4JXCCqmZKoA.jpg,16,other,"[[2018.0, 1510.0], [2091.0, 1515.0], [2090.0, 1570.0], [2011.0, 1560.0]]",,,,
53FCZ--fWAT4JXCCqmZKoA.jpg,19,other,"[[2596.0, 1423.0], [2791.0, 1434.0], [2791.0, 1536.0], [2599.0, 1517.0]]",,,,
54EY5nrMZeICC8YxJL7qgQ.jpg,56,diamond-l,"[[1885.0, 1555.0], [1909.0, 1517.0], [1935.0, 1549.0], [1914.0, 1583.0]]","[[0.06832141429185867, -2.957209587097168], [0.14027146995067596, 0.2947142422199249], [0.05933524668216705, -0.15748728811740875]]","[[0.07967889308929443, 0.24465809762477875], [0.07029438763856888, 0.15187714993953705], [0.24487832188606262, 0.050036169588565826]]","[[0.07915517687797546, 0.14964856207370758]]","[[0.2079109400510788, 0.07386279106140137]]"
569h5Li65AXmuBfzPgJ8jg.jpg,20,diamond-l,"[[3173.0, 1493.0], [3204.0, 1458.0], [3238.0, 1489.0], [3213.0, 1527.0]]","[[0.08698008209466934, -1.333432912826538], [0.1256934255361557, 0.6458059549331665], [0.09252281486988068, -0.40293803811073303]]","[[0.09487825632095337, 0.6732308268547058], [0.11169576644897461, 0.4706066846847534], [-0.1232481375336647, 0.14455416798591614]]","[[0.07883044332265854, 0.43923911452293396]]","[[0.6572058796882629, 0.12219363451004028]]"
56hHEZ4hVzCtLF8yc8PqYw.jpg,64,diamond-l,"[[1641.0, 1481.0], [1686.0, 1428.0], [1731.0, 1469.0], [1691.0, 1530.0]]","[[0.037553004920482635, -1.8628149032592773], [0.10013287514448166, 0.46518784761428833], [0.04250995069742203, -0.25547459721565247]]","[[0.051970917731523514, 0.6855084300041199], [-0.044318296015262604, 0.25361204147338867], [-0.5492976903915405, 0.17596164345741272]]","[[-0.0459539070725441, 0.39021116495132446]]","[[0.5975574254989624, 0.13597503304481506]]"
56hHEZ4hVzCtLF8yc8PqYw.jpg,80,diamond-l,"[[2730.0, 1531.0], [2767.0, 1498.0], [2807.0, 1534.0], [2772.0, 1566.0]]","[[0.07472217082977295, -2.5273962020874023], [0.1411481648683548, 0.18233869969844818], [0.07447338104248047, -0.21517343819141388]]","[[0.06597137451171875, 0.2948463559150696], [0.05419628694653511, 0.20846863090991974], [0.08747494965791702, 0.0864100456237793]]","[[0.05372371897101402, 0.19916841387748718]]","[[0.2610945403575897, 0.08860523998737335]]"
56hHEZ4hVzCtLF8yc8PqYw.jpg,49,other,"[[2787.0, 1383.0], [2837.0, 1380.0], [2843.0, 1444.0], [2791.0, 1444.0]]",,,,
56hHEZ4hVzCtLF8yc8PqYw.jpg,57,other,"[[2476.0, 1535.0], [2518.0, 1535.0], [2518.0, 1574.0], [2478.0, 1574.0]]",,,,
5A1unZiVhLSgNXzcS3aCQg.jpg,143,diamond-l,"[[1685.0, 1562.0], [1743.0, 1505.0], [1804.0, 1567.0], [1746.0, 1627.0]]","[[0.04837225377559662, -1.9147590398788452], [0.1033077985048294, -0.11697092652320862], [0.04520529508590698, -0.32060107588768005]]","[[0.018167562782764435, 0.3666740953922272], [0.016287507489323616, 0.33248844742774963], [0.08085861802101135, 0.21222783625125885]]","[[0.0064031933434307575, 0.310676634311676]]","[[0.2281954288482666, 0.2022482007741928]]"
5A1unZiVhLSgNXzcS3aCQg.jpg,164,other,"[[463.0, 1193.0], [1102.0, 1193.0], [1102.0, 1291.0], [459.0, 1288.0]]",,,,
5AgpHD3TGT47Pv0QvnhSrQ.jpg,130,diamond-s,"[[2503.0, 1548.0], [2544.0, 1509.0], [2582.0, 1546.0], [2542.0, 1586.0]]","[[0.10448361188173294, -2.2456676959991455], [0.22634123265743256, -0.15278396010398865], [0.09868375957012177, -0.23093090951442719]]","[[0.0660342201590538, 0.2847610116004944], [0.09215738624334335, 0.21350090205669403], [0.1661238670349121, 0.11627469211816788]]","[[0.11546896398067474, 0.19058385491371155]]","[[0.22789216041564941, 0.1575000137090683]]"
5Bajm6UD1iCaOYdm93r37Q.jpg,33,diamond-l,"[[3583.0, 1904.0], [3663.0, 1773.0], [3763.0, 1895.0], [3689.0, 2012.0]]","[[0.07949237525463104, -1.2912769317626953], [0.14862392842769623, 0.9742096066474915], [0.08322974294424057, -0.5074887871742249]]","[[0.16162344813346863, 0.685016930103302], [0.23370330035686493, 0.7098407745361328], [-0.20194053649902344, 0.06905770301818848]]","[[0.15679889917373657, 0.4976038932800293]]","[[0.9309377670288086, 0.05246203765273094]]"
5Bajm6UD1iCaOYdm93r37Q.jpg,24,other,"[[1825.0, 1785.0], [1824.0, 1680.0], [1839.0, 1679.0], [1840.0, 1784.0]]",,,,
5Bajm6UD1iCaOYdm93r37Q.jpg,36,octagon,"[[3082.0, 1649.0], [3307.0, 1707.0], [3255.0, 1923.0], [3032.0, 1860.0]]","[[0.43856391310691833, -1.9221656322479248], [0.5426173806190491, -0.18282434344291687], [0.5385221242904663, 0.008031435310840607]]","[[0.07532154768705368, 0.3849840760231018], [0.39361897110939026, 0.0869167372584343], [0.38574346899986267, 0.09371171146631241]]","[[0.39761507511138916, 0.07769697904586792]]","[[0.4869946539402008, 0.014803874306380749]]"
5CJhiC5otd9rpQ9XYyzoTA.jpg,74,diamond-s,"[[2111.0, 1733.0], [2133.0, 1683.0], [2164.0, 1733.0], [2140.0, 1780.0]]","[[0.06053273752331734, -1.8185949325561523], [0.2040904462337494, 0.4506445825099945], [0.04724128916859627, -0.3612912893295288]]","[[0.14903998374938965, 0.49459198117256165], [0.07912115752696991, 0.42810294032096863], [0.037974316626787186, 0.13526587188243866]]","[[0.03321031108498573, 0.40271052718162537]]","[[0.4892304241657257, 0.14330768585205078]]"
5CJhiC5otd9rpQ9XYyzoTA.jpg,73,other,"[[2109.0, 1549.0], [2145.0, 1545.0], [2149.0, 1636.0], [2113.0, 1637.0]]",,,,
5F3GkvWHknzbw6i5bF6ixg.jpg,111,diamond-l,"[[2711.0, 1534.0], [2740.0, 1494.0], [2780.0, 1527.0], [2755.0, 1563.0]]","[[0.03560023754835129, -3.2169694900512695], [0.08190330862998962, -0.07698845863342285], [0.028520964086055756, -0.06474370509386063]]","[[0.04860672727227211, 0.23446199297904968], [0.0070742713287472725, 0.11018244177103043], [0.06531261652708054, 0.08396881818771362]]","[[0.03017187863588333, 0.14350393414497375]]","[[0.17588676512241364, 0.08670860528945923]]"
5F3GkvWHknzbw6i5bF6ixg.jpg,52,diamond-l,"[[1792.0, 1567.0], [1819.0, 1535.0], [1844.0, 1563.0], [1815.0, 1591.0]]","[[0.027400048449635506, -3.184274673461914], [0.06389372050762177, 0.012619931250810623], [0.02902875654399395, -0.07381658256053925]]","[[0.03443024307489395, 0.27018874883651733], [-0.0009314065682701766, 0.11659252643585205], [0.027360262349247932, 0.08305629342794418]]","[[0.015576791018247604, 0.15822362899780273]]","[[0.2186184525489807, 0.08404278010129929]]"
5F3GkvWHknzbw6i5bF6ixg.jpg,115,other,"[[2880.0, 1390.0], [3209.0, 1347.0], [3242.0, 1521.0], [2909.0, 1560.0]]",,,,
5F3GkvWHknzbw6i5bF6ixg.jpg,61,other,"[[1375.0, 1570.0], [1460.0, 1565.0], [1462.0, 1639.0], [1379.0, 1648.0]]",,,,
5F3GkvWHknzbw6i5bF6ixg.jpg,112,diamond-l,"[[2724.0, 1598.0], [2749.5, 1566.5], [2780.0, 1593.0], [2754.5, 1624.5]]","[[0.05078825354576111, -3.3240599632263184], [0.07167507708072662, -0.10997122526168823], [0.04917620122432709, -0.03796827048063278]]","[[0.028269995003938675, 0.21804600954055786], [0.009468656033277512, 0.0952380821108818], [0.01702435314655304, 0.0772186815738678]]","[[0.019221391528844833, 0.1304350346326828]]","[[0.1583191603422165, 0.07331399619579315]]"
5F3GkvWHknzbw6i5bF6ixg.jpg,53,diamond-l,"[[1793.0, 1622.0], [1819.0, 1590.0], [1850.0, 1619.0], [1824.0, 1648.0]]","[[0.048710912466049194, -3.1990714073181152], [0.07289664447307587, -0.09370803833007812], [0.0492255799472332, -0.06293080002069473]]","[[0.0185397882014513, 0.23894385993480682], [-0.034286804497241974, 0.12840287387371063], [-0.2462220937013626, 0.09943895041942596]]","[[-0.01970645785331726, 0.15753178298473358]]","[[0.1637159287929535, 0.07980813831090927]]"
5HNTiYarzb8iRR9tVuDzHg.jpg,66,diamond-l,"[[2300.0, 1705.0], [2333.0, 1677.0], [2364.0, 1718.0], [2328.0, 1741.0]]","[[0.05756687745451927, -3.781074047088623], [0.12909510731697083, 0.3947141766548157], [0.052071668207645416, -0.06402161717414856]]","[[0.024387044832110405, 0.1994027942419052], [0.024748405441641808, 0.1160866916179657], [0.015221001580357552, 0.029040290042757988]]","[[0.020903287455439568, 0.11551821976900101]]","[[0.1677677035331726, 0.034178540110588074]]"
5HNTiYarzb8iRR9tVuDzHg.jpg,60,other,"[[1910.0, 1443.0], [2021.0, 1443.0], [2024.0, 1517.0], [1914.0, 1517.0]]",,,,
5IhYhJ_vNenuEUsHIx-2TA.jpg,74,diamond-l,"[[3497.0, 1568.0], [3522.0, 1503.0], [3552.0, 1567.0], [3532.0, 1622.0]]","[[0.05027841404080391, -1.972459316253662], [0.1645430326461792, 0.336715430021286], [0.04570335894823074, -0.34610623121261597]]","[[0.027735009789466858, 0.43819284439086914], [0.0411359928548336, 0.3840864896774292], [-0.01324173342436552, 0.141539067029953]]","[[0.010105088353157043, 0.3327668607234955]]","[[0.3598315119743347, 0.15147645771503448]]"
5IhYhJ_vNenuEUsHIx-2TA.jpg,113,circle,"[[1494.0, 1563.0], [1563.0, 1563.0], [1563.0, 1628.0], [1498.0, 1632.0]]","[[0.49366462230682373, -0.9724434614181519], [0.34642887115478516, -0.9594193696975708], [0.5902806520462036, -0.16090258955955505]]","[[0.02959386445581913, 0.27897730469703674], [0.027953874319791794, 0.278353750705719], [0.027500802651047707, 0.3194248080253601]]","[[0.0016042666975408792, 0.29965102672576904]]","[[0.40937522053718567, 0.08295232802629471]]"
5IhYhJ_vNenuEUsHIx-2TA.jpg,76,other,"[[3272.0, 1608.0], [3352.0, 1609.0], [3352.0, 1648.0], [3272.0, 1648.0]]",,,,
5IzPIQxQWAf8i5eOuuCVKw.jpg,98,diamond-l,"[[1148.0, 1443.0], [1176.0, 1414.0], [1205.0, 1447.0], [1177.0, 1475.0]]","[[0.037267908453941345, -2.512033700942993], [0.042477209120988846, -0.30077123641967773], [0.036113787442445755, -0.2296694666147232]]","[[0.03735136240720749, 0.2382514625787735], [0.03255926072597504, 0.2160521000623703], [0.10905870795249939, 0.16942353546619415]]","[[0.034585338085889816, 0.20898839831352234]]","[[0.09832625091075897, 0.17832836508750916]]"
5K5Otc-9epjg_ZzEkHWNPA.jpg,53,diamond-l,"[[2153.0, 1388.0], [2243.0, 1289.0], [2345.0, 1387.0], [2256.0, 1493.0]]","[[0.04862179607152939, -1.8914024829864502], [0.13847893476486206, 0.06072481349110603], [0.05361775681376457, -0.32858750224113464]]","[[0.0641496554017067, 0.39140230417251587], [0.061741989105939865, 0.33314141631126404], [-0.2094549685716629, 0.20095641911029816]]","[[0.040589530020952225, 0.3130320906639099]]","[[0.2870396673679352, 0.18589060008525848]]"
5Qd0emTtkGN3R4yO-L5Ocg.jpg,30,diamond-l,"[[2548.0, 1744.0], [2598.0, 1698.0], [2644.0, 1743.0], [2594.0, 1789.0]]","[[0.10576426237821579, -1.688591480255127], [0.18621011078357697, 0.7841935753822327], [0.1260332614183426, -0.37254828214645386]]","[[0.3213340640068054, 0.4275968074798584], [0.36691761016845703, 0.302577942609787], [0.13734209537506104, 0.05404817685484886]]","[[0.3086566627025604, 0.27419039607048035]]","[[0.6723344326019287, 0.05315691605210304]]"
5Qd0emTtkGN3R4yO-L5Ocg.jpg,66,other,"[[1198.0, 1675.0], [1260.0, 1678.0], [1256.0, 1753.0], [1196.0, 1751.0]]",,,,
5UB5WjZEaPSDCpCWUazT7w.jpg,100,diamond-s,"[[844.0, 1547.0], [883.0, 1510.0], [914.0, 1548.0], [876.0, 1580.0]]","[[0.038008980453014374, -2.802438735961914], [0.199381023645401, 0.20442992448806763], [0.03593781217932701, -0.18264269828796387]]","[[0.09027311205863953, 0.3074817955493927], [0.030911987647414207, 0.19780784845352173], [0.03403092920780182, 0.07531514018774033]]","[[0.023320026695728302, 0.2169688493013382]]","[[0.30725032091140747, 0.09783739596605301]]"
5UB5WjZEaPSDCpCWUazT7w.jpg,104,diamond-s,"[[687.0, 1541.0], [726.0, 1510.0], [755.0, 1546.0], [717.0, 1578.0]]","[[0.046575095504522324, -2.587609052658081], [0.16351668536663055, 0.2605140805244446], [0.04580420255661011, -0.20892441272735596]]","[[0.09139785915613174, 0.35500776767730713], [0.03929610922932625, 0.22209909558296204], [0.03531023859977722, 0.0859895795583725]]","[[0.030909117311239243, 0.24103857576847076]]","[[0.356425404548645, 0.09732402861118317]]"
5UB5WjZEaPSDCpCWUazT7w.jpg,38,diamond-l,"[[1948.0, 1516.0], [1992.0, 1477.0], [2029.0, 1520.0], [1984.0, 1556.0]]","[[0.027602465823292732, -2.4672043323516846], [0.06941749900579453, 0.1437189131975174], [0.024701787158846855, -0.22066296637058258]]","[[0.012961255386471748, 0.3985203802585602], [-0.0015845921589061618, 0.23626358807086945], [-0.08181799203157425, 0.12996527552604675]]","[[-0.0046022264286875725, 0.2582666575908661]]","[[0.2688891887664795, 0.13620328903198242]]"
5YiNcVVNLy75ZuR5T1mnGA.jpg,15,diamond-l,"[[2229.0, 1345.0], [2272.0, 1297.0], [2321.0, 1338.0], [2282.0, 1389.0]]","[[0.058045949786901474, -2.325617551803589], [0.11569337546825409, -0.05520424619317055], [0.06439804285764694, -0.2629830539226532]]","[[0.025800613686442375, 0.29551562666893005], [0.026638008654117584, 0.2596821188926697], [-0.1660538613796234, 0.1537848711013794]]","[[0.00042691672570072114, 0.244441419839859]]","[[0.21481044590473175, 0.13183173537254333]]"
5ZfBb1cwp2LuXv_ofqMXIQ.jpg,27,diamond-l,"[[1638.0, 1353.0], [1686.0, 1313.0], [1714.0, 1345.0], [1674.0, 1391.0]]","[[0.049550119787454605, -3.2297110557556152], [0.10072246938943863, -0.3952842950820923], [0.04760055989027023, -0.142239049077034]]","[[0.02468051202595234, 0.14692479372024536], [0.02274250239133835, 0.15224935114383698], [0.08555461466312408, 0.10383675992488861]]","[[0.018418123945593834, 0.13827605545520782]]","[[0.09509804099798203, 0.09509804099798203]]"
5ZfBb1cwp2LuXv_ofqMXIQ.jpg,46,rect-l,"[[2304.0, 1134.0], [2392.0, 1134.0], [2390.0, 1239.0], [2307.0, 1240.0]]","[[0.06331231445074081, -1.0924997329711914], [0.13383696973323822, -0.43487972021102905], [0.053692709654569626, -0.4454391896724701]]","[[0.05285412818193436, 0.33400842547416687], [0.06449812650680542, 0.44703546166419983], [0.07015298306941986, 0.5367439389228821]]","[[0.056661318987607956, 0.43932047486305237]]","[[0.31392157077789307, 0.32156863808631897]]"
5bcflh0YHi-HVtA1PHdvbg.jpg,41,diamond-l,"[[1331.0, 1946.0], [1383.0, 1892.0], [1431.0, 1941.0], [1383.0, 1985.0]]","[[0.038062963634729385, -2.737936496734619], [0.1475602090358734, 0.8213338255882263], [0.048795100301504135, -0.2936418652534485]]","[[0.0677434429526329, 0.4018302857875824], [0.06729340553283691, 0.3152366578578949], [-0.04327169060707092, 0.03230241686105728]]","[[0.0541771724820137, 0.2518550753593445]]","[[0.41973021626472473, 0.03081279806792736]]"
5bcflh0YHi-HVtA1PHdvbg.jpg,63,diamond-l,"[[9.0, 2096.0], [37.0, 2060.0], [68.0, 2094.0], [39.0, 2125.0]]","[[0.026825949549674988, -2.5055642127990723], [0.11737867444753647, 0.5875678062438965], [0.03184471279382706, -0.28286340832710266]]","[[0.05725068598985672, 0.4424345791339874], [0.05620782449841499, 0.29948046803474426], [-0.044743094593286514, 0.07132638990879059]]","[[0.04689013957977295, 0.2724396884441376]]","[[0.4043651223182678, 0.06841015070676804]]"
5bcflh0YHi-HVtA1PHdvbg.jpg,45,other,"[[2375.0, 1860.0], [2512.0, 1870.0], [2510.0, 1968.0], [2372.0, 1963.0]]",,,,
5fQkWpYgmd0AoG4TL3oQdw.jpg,75,diamond-s,"[[2293.0, 1803.0], [2344.0, 1754.0], [2390.0, 1806.0], [2349.0, 1850.0]]","[[0.08475431054830551, -3.04168701171875], [0.28377610445022583, -0.34873175621032715], [0.07541568577289581, -0.13519133627414703]]","[[0.0264046099036932, 0.18368612229824066], [0.03745149448513985, 0.151333287358284], [0.11601059138774872, 0.07836642116308212]]","[[0.05295535922050476, 0.13629770278930664]]","[[0.09102020412683487, 0.1329432874917984]]"
5fQkWpYgmd0AoG4TL3oQdw.jpg,125,other,"[[3027.0, 1664.0], [3120.0, 1659.0], [3130.0, 1757.0], [3032.0, 1760.0]]",,,,
5fQkWpYgmd0AoG4TL3oQdw.jpg,126,other,"[[3349.0, 1622.0], [3466.0, 1612.0], [3471.0, 1722.0], [3357.0, 1724.0]]",,,,
5fjcULYwidsB0b4lm_zb6g.jpg,30,diamond-l,"[[1484.0, 1012.0], [1529.0, 965.0], [1573.0, 1008.0], [1523.0, 1054.0]]","[[0.056296706199645996, -1.359560251235962], [0.1246030181646347, 0.5498701333999634], [0.05812231823801994, -0.41285672783851624]]","[[0.04223702847957611, 0.7126728296279907], [-0.002106341067701578, 0.538948118686676], [-0.749159574508667, 0.21528740227222443]]","[[-0.03108404204249382, 0.5002402663230896]]","[[0.6433000564575195, 0.1439395695924759]]"
5fjcULYwidsB0b4lm_zb6g.jpg,15,other,"[[1581.0, 1642.0], [1718.0, 1646.0], [1717.0, 1668.0], [1581.0, 1657.0]]",,,,
5kQQuT9kR0h74us4rGNLFA.jpg,22,diamond-l,"[[2670.0, 1891.0], [2740.0, 1815.0], [2820.0, 1880.0], [2750.0, 1962.0]]","[[0.04237404838204384, -1.9986368417739868], [0.09066732227802277, 0.0737995058298111], [0.03561893850564957, -0.24719609320163727]]","[[0.11708155274391174, 0.4202774465084076], [0.03139745444059372, 0.23267236351966858], [0.11183597147464752, 0.17480991780757904]]","[[0.07614053785800934, 0.2773279845714569]]","[[0.3364594876766205, 0.18039216101169586]]"
5kQQuT9kR0h74us4rGNLFA.jpg,39,diamond-l,"[[844.0, 1931.0], [915.0, 1860.0], [990.0, 1930.0], [928.0, 1994.0]]","[[0.06571958214044571, -1.9895025491714478], [0.1014503687620163, 0.16058185696601868], [0.07591401040554047, -0.22876018285751343]]","[[0.049500927329063416, 0.46412813663482666], [-0.03729647770524025, 0.23043711483478546], [-0.5292130708694458, 0.1910151243209839]]","[[-0.03804608806967735, 0.309018611907959]]","[[0.4203067421913147, 0.1372300237417221]]"
5mU_hJnXn7wrFJseDSSxcg.jpg,69,diamond-s,"[[2908.0, 1244.0], [3045.0, 1101.0], [3210.0, 1259.0], [3071.0, 1402.0]]","[[0.15272681415081024, -2.666347026824951], [0.5122287273406982, -0.19033369421958923], [0.13897578418254852, -0.15307709574699402]]","[[-0.01925082504749298, 0.2875465750694275], [-0.026985585689544678, 0.24930021166801453], [0.16615413129329681, 0.08969107270240784]]","[[0.01302647590637207, 0.21544432640075684]]","[[0.17377431690692902, 0.12279316782951355]]"
5o9aHdaSouQjV0A8g4CPHA.jpg,58,diamond-l,"[[2677.0, 639.0], [2722.0, 504.0], [2792.0, 574.0], [2738.0, 708.0]]","[[0.03401339426636696, -2.106815814971924], [0.05800670012831688, -0.10069465637207031], [0.03195611387491226, -0.29087507724761963]]","[[0.03094242699444294, 0.3519096374511719], [0.015899963676929474, 0.3007147014141083], [-0.07073884457349777, 0.20456838607788086]]","[[0.015035445801913738, 0.28719279170036316]]","[[0.1661672741174698, 0.20987094938755035]]"
5o9aHdaSouQjV0A8g4CPHA.jpg,47,other,"[[1586.0, 1078.0], [1652.0, 1078.0], [1652.0, 1171.0], [1586.0, 1171.0]]",,,,
5o9aHdaSouQjV0A8g4CPHA.jpg,61,other,"[[2423.0, 1298.0], [2411.0, 1201.0], [2435.0, 1193.0], [2448.0, 1295.0]]",,,,
5o9aHdaSouQjV0A8g4CPHA.jpg,63,other,"[[2050.0, 643.0], [2242.0, 631.0], [2279.0, 906.0], [2083.0, 918.0]]",,,,
5o9aHdaSouQjV0A8g4CPHA.jpg,84,rect-s,"[[602.0, 1398.0], [639.0, 1390.0], [643.0, 1458.0], [615.0, 1458.0]]","[[0.05404309928417206, -2.111328363418579], [0.07680073380470276, -0.45077061653137207], [0.05199795961380005, -0.29228654503822327]]","[[0.05687033012509346, 0.24955065548419952], [0.012310776859521866, 0.3115038275718689], [0.007898322306573391, 0.3014781177043915]]","[[0.016564251855015755, 0.29536503553390503]]","[[0.08606617152690887, 0.26541668176651]]"
5o9aHdaSouQjV0A8g4CPHA.jpg,97,other,"[[2085.0, 991.0], [2095.0, 939.0], [2158.0, 995.0], [2104.0, 1020.0]]",,,,
5ro8Ayuf9Qn8fQVfy3nGBA.jpg,30,diamond-l,"[[2710.0, 1448.0], [2758.0, 1397.0], [2814.0, 1444.0], [2767.0, 1495.0]]","[[0.0585695244371891, -2.3649892807006836], [0.12088267505168915, -0.2563498914241791], [0.05531797558069229, -0.2680862545967102]]","[[0.05140736699104309, 0.22158943116664886], [0.05204373970627785, 0.24558517336845398], [-0.013561016879975796, 0.17012633383274078]]","[[0.042677368968725204, 0.21405044198036194]]","[[0.17045171558856964, 0.14977309107780457]]"
5ro8Ayuf9Qn8fQVfy3nGBA.jpg,31,other,"[[2746.0, 1506.0], [2788.0, 1508.0], [2790.0, 1548.0], [2748.0, 1548.0]]",,,,
5uzx_96laA0A_t7u3vRTyA.jpg,37,diamond-l,"[[1464.0, 2002.0], [1494.0, 1973.0], [1521.0, 2002.0], [1488.0, 2031.0]]","[[0.07948406785726547, -1.0129764080047607], [0.10024471580982208, 0.5701524615287781], [0.07981470972299576, -0.4707210958003998]]","[[0.1658305823802948, 0.6848214268684387], [0.2019471973180771, 0.5924988985061646], [0.41634106636047363, 0.1561625897884369]]","[[0.17208051681518555, 0.4890023171901703]]","[[0.7106966376304626, 0.18317671120166779]]"
5uzx_96laA0A_t7u3vRTyA.jpg,60,other,"[[2795.0, 1534.0], [2926.0, 1533.0], [2948.0, 1671.0], [2824.0, 1671.0]]",,,,
5uzx_96laA0A_t7u3vRTyA.jpg,54,octagon,"[[2016.0, 1801.0], [2091.0, 1829.0], [2068.0, 1901.0], [1991.0, 1875.0]]","[[0.20313595235347748, -0.6652555465698242], [0.2358143925666809, -0.10129642486572266], [0.27967485785484314, -0.32738956809043884]]","[[0.6541937589645386, 0.2609037458896637], [0.3186122179031372, 0.38863319158554077], [0.277648001909256, 0.3671749234199524]]","[[0.24664339423179626, 0.4821859300136566]]","[[0.7139006853103638, 0.2500867545604706]]"
65M4Z9gY-KF8v9-KuLk23A.jpg,64,diamond-s,"[[632.0, 1488.0], [674.0, 1453.0], [713.0, 1490.0], [672.0, 1527.0]]","[[0.12826135754585266, -0.7561596632003784], [0.2747901380062103, 0.02443619631230831], [0.12235799431800842, -0.4349680542945862]]","[[0.3914744257926941, 0.4245924949645996], [0.293026864528656, 0.4635877311229706], [0.39664292335510254, 0.2882336676120758]]","[[0.2397116869688034, 0.48268261551856995]]","[[0.5311272144317627, 0.35857656598091125]]"
